Account ID,Full Account ID,Full User ID,Owner AMA / AUM,Connect 2021 from Opty,Connect 2021,Connect 2020 from Opty,Connect 2020,Connect 2019,Account Currency,JUNO Account ID,Kaseya Market Segment,Auto Renewal Op Out,# of Closed Won Opportunities,Account Record Type,Type,Last Activity,Last Modified Date
001j000000k1xkp,001j000000k1xkpAAA,0053a00000K4glZAAR,AUM,0,0,0,0,0,USD,4377,MSP,0,36,Reseller,Customer,1/19/2022,2/10/2022
001j000000k1xks,001j000000k1xksAAA,005j000000C2EikAAF,AMA,0,0,0,0,0,EUR,660000001048784,MSP,0,99,End User,Customer,2/9/2022,2/9/2022
001j000000k1xkw,001j000000k1xkwAAA,0054w00000AR21RAAT,AUM,0,0,0,0,0,USD,1663,MSP,0,4,End User,Customer,1/19/2022,2/10/2022
001j000000k1xl3,001j000000k1xl3AAA,0054w00000AR3YWAA1,AMA,0,0,0,0,0,USD,730,MSP,1,49,End User,Customer,1/25/2022,2/10/2022
001j000000k1xl6,001j000000k1xl6AAA,005f100000HIKqoAAH,AMA,0,0,0,0,0,USD,9925,MSP,1,9,End User,Customer,2/7/2022,2/10/2022
001j000000k1xlE,001j000000k1xlEAAQ,0054w00000AR1dtAAD,AUM,0,0,0,0,0,ZAR,1268,MSP,0,24,End User,Customer,2/24/2022,2/10/2022
001j000000k1xlM,001j000000k1xlMAAQ,0053a00000Pe80lAAB,AMA,0,0,0,0,1,USD,62,MSP,0,81,End User,Customer,1/26/2022,2/10/2022
001j000000k1xlO,001j000000k1xlOAAQ,0054w00000AWOblAAH,AMA,0,0,1,1,1,USD,4442,MSP,0,24,End User,Customer,2/8/2022,2/10/2022
001j000000k1xlR,001j000000k1xlRAAQ,0053a00000Q9TB8AAN,AMA,0,0,0,0,0,USD,3038,MSP,1,28,End User,Customer,2/10/2022,2/10/2022
001j000000k1xlS,001j000000k1xlSAAQ,0053a00000Nv4SNAAZ,AUM,0,0,0,0,0,USD,3629,MSP,0,33,End User,Customer,1/19/2022,2/10/2022
001j000000k1xlV,001j000000k1xlVAAQ,0054w00000AWObgAAH,AMA,0,0,1,1,0,USD,6508,MSP,1,37,End User,Customer,2/10/2022,2/10/2022
001j000000k1xlW,001j000000k1xlWAAQ,0053a00000Q9TB8AAN,AMA,0,0,2,1,0,USD,2723,MSP,0,53,End User,Customer,1/28/2022,2/10/2022
001j000000k1xlX,001j000000k1xlXAAQ,0053a00000OnYJTAA3,AUM,0,0,0,0,0,EUR,495616827293885,MSP,0,32,End User,Customer,1/26/2022,2/9/2022
001j000000k1xla,001j000000k1xlaAAA,0054w00000AWVijAAH,AMA,0,0,1,1,1,USD,6955,MSP,0,26,End User,Customer,2/9/2022,2/10/2022
001j000000k1xli,001j000000k1xliAAA,0054w00000AWTxXAAX,AUM,0,0,0,0,0,USD,6204,MSP,0,22,End User,Customer,2/9/2022,2/10/2022
001j000000k1xlk,001j000000k1xlkAAA,0054w00000AWOblAAH,AMA,0,0,0,0,0,USD,459,MSP,0,23,End User,Customer,2/10/2022,2/10/2022
001j000000k1xly,001j000000k1xlyAAA,0053a00000K4gJYAAZ,AMA,0,0,0,0,0,USD,8696,MSP,0,41,End User,Customer,2/8/2022,2/10/2022
001j000000k1xmC,001j000000k1xmCAAQ,0054w00000AQzJDAA1,AMA,0,0,0,0,0,USD,8904,General Business,1,27,End User,Customer,1/20/2022,2/10/2022
001j000000k1xmR,001j000000k1xmRAAQ,0054w00000AWNcdAAH,AMA,0,0,0,0,0,GBP,5644,General Business,0,39,End User,Customer,2/4/2022,2/10/2022
001j000000k1xmY,001j000000k1xmYAAQ,0053a00000K4gJzAAJ,AMA,0,0,0,0,0,USD,2551,MSP,1,54,End User,Customer,2/10/2022,2/10/2022
001j000000k1xmg,001j000000k1xmgAAA,0054w00000AWX2QAAX,AMA,0,0,1,1,1,USD,9232,MSP,1,21,End User,Customer,2/7/2022,2/10/2022
001j000000k1xml,001j000000k1xmlAAA,0054w00000AR21RAAT,AUM,0,0,0,0,0,USD,1051,MSP,0,7,End User,Customer,2/7/2022,2/10/2022
001j000000k1xmm,001j000000k1xmmAAA,005j000000C0Vd6AAF,AUM,0,0,0,0,0,AUD,3663,MSP,0,31,End User,Customer,12/31/2020,10/20/2021
001j000000k1xmx,001j000000k1xmxAAA,0054w00000AR29zAAD,AMA,0,0,0,0,0,USD,93,MSP,0,18,End User,Customer,2/2/2022,2/10/2022
001j000000k1xn0,001j000000k1xn0AAA,0054w00000AR0kUAAT,AUM,0,0,0,0,0,GBP,404,MSP,0,7,End User,Customer,2/7/2022,2/9/2022
001j000000k1xn2,001j000000k1xn2AAA,0054w00000AWYcjAAH,AMA,0,0,1,1,0,USD,7358,MSP,1,50,Reseller,Customer,2/10/2022,2/10/2022
001j000000k1xnX,001j000000k1xnXAAQ,0054w00000AR0keAAD,AUM,0,0,0,0,0,GBP,866501918097656,MSP,1,12,Reseller,Customer,1/17/2022,2/10/2022
001j000000k1xni,001j000000k1xniAAA,0054w00000AR1iZAAT,AMA,0,0,0,0,0,AUD,6217,MSP,0,23,End User,Customer,2/9/2022,2/10/2022
001j000000k1xnw,001j000000k1xnwAAA,0054w00000AR2BgAAL,AMA,0,0,0,0,0,USD,4517,MSP,0,98,End User,Customer,2/11/2022,2/10/2022
001j000000k1xo5,001j000000k1xo5AAA,0053a00000Ooq8NAAR,AMA,0,0,1,1,1,USD,6656,General Business,1,46,End User,Customer,1/26/2022,2/10/2022
001j000000k1xoA,001j000000k1xoAAAQ,0054w00000AR3YRAA1,AMA,0,0,0,0,0,USD,6850,MSP,1,18,End User,Customer,1/19/2022,2/10/2022
001j000000k1xoE,001j000000k1xoEAAQ,005j000000C0Vd6AAF,AUM,0,0,0,0,0,EUR,929,MSP,0,3,End User,Customer,10/20/2021,10/30/2021
001j000000k1xoG,001j000000k1xoGAAQ,0053a00000PAc52AAD,AMA,0,0,0,0,0,USD,9089,MSP,1,83,End User,Customer,1/19/2022,2/10/2022
001j000000k1xoH,001j000000k1xoHAAQ,0054w00000AR2B7AAL,AMA,0,0,0,0,1,USD,11887,MSP,1,77,Reseller,Customer,3/3/2022,2/10/2022
001j000000k1xoJ,001j000000k1xoJAAQ,0054w00000AR29zAAD,AMA,0,0,0,0,0,USD,522,MSP,0,89,End User,Customer,1/19/2022,2/10/2022
001j000000k1xoO,001j000000k1xoOAAQ,0053a00000P8PtjAAF,AMA,0,0,0,0,0,NZD,6416,MSP,0,23,End User,Customer,10/31/2021,12/2/2021
001j000000k1xoP,001j000000k1xoPAAQ,0053a00000PeLNEAA3,AUM,0,0,0,0,0,USD,8798,MSP,0,13,Reseller,Customer,1/25/2022,2/10/2022
001j000000k1xoU,001j000000k1xoUAAQ,0053a00000OnipPAAR,AMA,0,0,0,0,0,USD,8119,MSP,0,64,End User,Customer,2/8/2022,2/10/2022
001j000000k1xoW,001j000000k1xoWAAQ,0054w00000AR2pRAAT,AUM,0,0,0,0,0,CAD,4042,MSP,0,20,End User,Customer,1/19/2022,2/10/2022
001j000000k1xol,001j000000k1xolAAA,0054w00000AWNcYAAX,AMA,0,0,0,0,0,USD,11903,MSP,0,47,End User,Customer,2/10/2022,2/10/2022
001j000000k1xop,001j000000k1xopAAA,0054w00000AWKwaAAH,AUM,0,0,0,0,0,NZD,10554,MSP,0,76,End User,Customer,1/8/2022,2/10/2022
001j000000k1xos,001j000000k1xosAAA,0054w00000AWfoNAAT,AUM,0,0,0,0,0,USD,1336,MSP,0,7,End User,Customer,2/28/2022,2/9/2022
001j000000k1xp3,001j000000k1xp3AAA,0054w00000AWYcZAAX,AUM,0,0,0,0,0,USD,5931,MSP,0,9,End User,Customer,2/4/2022,1/29/2022
001j000000k1xpD,001j000000k1xpDAAQ,0054w00000AWSEWAA5,AMA,0,0,0,0,0,EUR,1122560822378664,MSP,1,41,End User,Customer,1/31/2022,2/9/2022
001j000000k1xpH,001j000000k1xpHAAQ,0053a00000OnipPAAR,AMA,0,0,0,0,0,USD,3289,MSP,1,43,End User,Customer,2/1/2022,2/10/2022
001j000000k1xpI,001j000000k1xpIAAQ,0053a00000PdkmlAAB,AMA,0,0,0,0,0,USD,11404,Healthcare,0,24,End User,Customer,1/26/2022,2/10/2022
001j000000k1xpN,001j000000k1xpNAAQ,0054w00000AR1sUAAT,AMA,0,0,0,0,0,USD,6819,MSP,0,43,End User,Customer,2/10/2022,2/10/2022
001j000000k1xpP,001j000000k1xpPAAQ,005j000000C0Vd6AAF,AUM,0,0,0,0,0,GBP,934418424676581,MSP,0,15,End User,Customer,4/15/2020,10/30/2021
001j000000k1xpl,001j000000k1xplAAA,005f100000HIKqoAAH,AMA,0,0,0,0,0,USD,137,MSP,1,8,End User,Customer,11/21/2021,2/10/2022
001j000000k1xpp,001j000000k1xppAAA,0053a00000P8VqMAAV,AMA,0,0,2,1,1,USD,2713,MSP,1,36,Reseller,Customer,2/10/2022,2/10/2022
001j000000k1xpv,001j000000k1xpvAAA,0053a00000OopcpAAB,AMA,0,0,0,0,0,ZAR,1922152938406082,MSP,0,28,End User,Customer,1/25/2022,2/10/2022
001j000000k1xq5,001j000000k1xq5AAA,0054w00000AWXvGAAX,AMA,0,0,0,0,0,USD,10350,General Business,0,13,End User,Customer,1/31/2022,2/10/2022
001j000000k1xq7,001j000000k1xq7AAA,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,1651,MSP,0,39,End User,Customer,12/31/2021,12/28/2021
001j000000k1xqD,001j000000k1xqDAAQ,0054w00000AWYqCAAX,AUM,0,0,0,0,0,NZD,5146,MSP,0,14,End User,Customer,12/5/2021,2/10/2022
001j000000k1xqQ,001j000000k1xqQAAQ,0053a00000OnipPAAR,AMA,0,0,0,0,0,USD,4337,MSP,0,102,End User,Customer,2/10/2022,2/10/2022
001j000000k1xqa,001j000000k1xqaAAA,0054w00000AWYanAAH,AMA,0,0,1,1,0,USD,8038,MSP,0,73,Reseller,Customer,3/2/2022,2/10/2022
001j000000k1xqw,001j000000k1xqwAAA,0054w00000AQzJDAA1,AMA,0,0,0,0,0,USD,3732,MSP,0,84,End User,Customer,2/9/2022,2/10/2022
001j000000k1xrA,001j000000k1xrAAAQ,0054w00000AWVijAAH,AMA,0,0,0,0,0,USD,3398,MSP,1,17,End User,Customer,2/7/2022,2/10/2022
001j000000k1xrB,001j000000k1xrBAAQ,0054w00000AR0kjAAD,AMA,0,0,0,0,0,USD,10195,General Business,0,17,End User,Customer,2/3/2022,2/10/2022
001j000000k1xrG,001j000000k1xrGAAQ,005j000000Dvuf1AAB,AMA,0,0,0,0,0,GBP,1382010094715108,MSP,0,47,End User,Customer,1/27/2022,2/9/2022
001j000000k1xrJ,001j000000k1xrJAAQ,0053a00000PAc52AAD,AMA,0,0,0,0,0,USD,3194,MSP,0,18,End User,Customer,3/10/2022,2/10/2022
001j000000k1xrL,001j000000k1xrLAAQ,0054w00000AWKDVAA5,AMA,0,0,1,1,0,USD,10996,General Business,0,37,End User,Customer,2/8/2022,2/10/2022
001j000000k1xrM,001j000000k1xrMAAQ,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,3964,MSP,1,5,End User,Customer,5/28/2021,12/31/2021
001j000000k1xra,001j000000k1xraAAA,005j000000C0Vd6AAF,AUM,0,0,0,0,0,EUR,3325,MSP,0,6,End User,Customer,8/30/2021,9/3/2021
001j000000k1xre,001j000000k1xreAAA,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,4073,MSP,0,9,End User,Customer,10/7/2021,12/31/2021
001j000000k1xrx,001j000000k1xrxAAA,005j000000Ec0QcAAJ,AMA,0,0,0,0,0,USD,3461,MSP,0,14,End User,Customer,8/20/2021,2/10/2022
001j000000k1xs7,001j000000k1xs7AAA,0054w00000AR21RAAT,AUM,0,0,0,0,0,CAD,23,MSP,0,38,End User,Customer,1/19/2022,2/10/2022
001j000000k1xs9,001j000000k1xs9AAA,0054w00000AWM1RAAX,AUM,0,0,0,0,0,ZAR,713786478690441,MSP,0,28,End User,Customer,1/18/2022,2/9/2022
001j000000k1xsd,001j000000k1xsdAAA,0054w00000AQzJDAA1,AMA,0,0,0,0,0,USD,1818,MSP,0,42,End User,Customer,2/10/2022,2/10/2022
001j000000k1xsg,001j000000k1xsgAAA,0054w00000AWKXpAAP,AUM,0,0,0,0,0,USD,5240,MSP,0,10,End User,Customer,1/19/2022,2/10/2022
001j000000k1xsp,001j000000k1xspAAA,0053a00000Q8TwHAAV,AMA,0,0,0,0,0,USD,55,MSP,0,57,Reseller,Customer,2/10/2022,2/10/2022
001j000000k1xss,001j000000k1xssAAA,0053a00000OcrnkAAB,AUM,0,0,0,0,0,USD,4499,MSP,0,4,End User,Customer,2/9/2022,2/10/2022
001j000000k1xt6,001j000000k1xt6AAA,0053a00000Q8TwHAAV,AMA,0,0,0,0,0,USD,171,MSP,0,41,End User,Customer,7/19/2022,2/10/2022
001j000000k1xtB,001j000000k1xtBAAQ,0053a00000K4gJZAAZ,AMA,0,0,0,0,0,USD,3580,MSP,0,37,End User,Customer,1/23/2022,2/5/2022
001j000000k1xtJ,001j000000k1xtJAAQ,0053a00000OnYJTAA3,AUM,0,0,0,0,0,EUR,3218,MSP,0,10,End User,Customer,1/18/2022,2/9/2022
001j000000k1xtL,001j000000k1xtLAAQ,0053a00000Pe80WAAR,AMA,0,0,0,0,0,USD,1836,MSP,0,61,End User,Customer,4/28/2022,2/10/2022
001j000000k1xtM,001j000000k1xtMAAQ,0054w00000AQyKPAA1,AMA,0,0,0,0,0,EUR,846676660633809,MSP,0,219,End User,Customer,1/18/2022,2/9/2022
001j000000k1xtP,001j000000k1xtPAAQ,0054w00000AWKzFAAX,AUM,0,0,0,0,0,USD,3535,MSP,0,29,End User,Customer,2/9/2022,2/10/2022
001j000000k1xtZ,001j000000k1xtZAAQ,0053a00000K4gJYAAZ,AMA,0,0,0,0,0,USD,33,MSP,0,27,End User,Customer,2/4/2022,2/10/2022
001j000000k1xtb,001j000000k1xtbAAA,0053a00000OcrnkAAB,AUM,0,0,0,0,0,USD,7774,MSP,0,11,End User,Customer,1/26/2022,2/10/2022
001j000000k1xte,001j000000k1xteAAA,0054w00000AWUTxAAP,AUM,0,0,0,0,0,USD,5454,MSP,1,49,Reseller,Customer,2/16/2022,2/10/2022
001j000000k1xti,001j000000k1xtiAAA,005f100000IUgsUAAT,AMA,0,0,0,0,1,USD,11496,MSP,0,11,End User,Customer,1/28/2022,2/10/2022
001j000000k1xtu,001j000000k1xtuAAA,0053a00000Pbj32AAB,AMA,0,0,1,1,1,USD,8987,MSP,0,37,End User,Customer,2/4/2022,2/10/2022
001j000000k1xty,001j000000k1xtyAAA,0053a00000PdknFAAR,AUM,0,0,0,0,0,EUR,3244,MSP,0,10,End User,Customer,2/8/2022,2/10/2022
001j000000k1xu2,001j000000k1xu2AAA,0054w00000AWYcAAAX,AMA,0,0,0,0,0,USD,4844,General Business,0,26,End User,Customer,2/4/2022,2/10/2022
001j000000k1xu9,001j000000k1xu9AAA,0054w00000AQyUyAAL,AMA,0,0,0,0,0,USD,5187,MSP,0,33,End User,Customer,2/8/2022,2/10/2022
001j000000k1xuG,001j000000k1xuGAAQ,0053a00000OcxsNAAR,AUM,0,0,0,0,0,USD,863,MSP,0,35,End User,Customer,1/18/2022,2/10/2022
001j000000k1xuO,001j000000k1xuOAAQ,0054w00000AWVijAAH,AMA,0,0,0,0,1,USD,5939,MSP,0,26,End User,Partner,2/9/2022,2/10/2022
001j000000k1xuU,001j000000k1xuUAAQ,0054w00000AWOblAAH,AMA,0,0,0,0,0,USD,1464,MSP,0,58,End User,Customer,1/31/2022,2/9/2022
001j000000k1xuX,001j000000k1xuXAAQ,0054w00000AWUTxAAP,AUM,0,0,0,0,0,USD,8862,MSP,0,13,End User,Customer,1/19/2022,2/10/2022
001j000000k1xua,001j000000k1xuaAAA,0054w00000AWKzFAAX,AUM,0,0,1,1,0,USD,9115,MSP,0,26,End User,Customer,2/9/2022,2/10/2022
001j000000k1xub,001j000000k1xubAAA,0054w00000AR29zAAD,AMA,0,0,0,0,0,USD,7672,MSP,0,12,End User,Customer,2/8/2022,2/10/2022
001j000000k1xuj,001j000000k1xujAAA,005j000000Dvuf1AAB,AMA,0,0,0,0,0,GBP,635646423548091,MSP,0,16,End User,Customer,2/7/2022,2/9/2022
001j000000k1xum,001j000000k1xumAAA,0053a00000K4gJYAAZ,AMA,0,0,1,1,1,USD,3312,MSP,0,40,Reseller,Customer,2/2/2022,2/10/2022
001j000000k1xvL,001j000000k1xvLAAQ,0054w00000AR2AsAAL,AUM,0,0,0,0,0,USD,835,MSP,1,17,End User,Customer,2/9/2022,2/10/2022
001j000000k1xvO,001j000000k1xvOAAQ,0054w00000AR21RAAT,AUM,0,0,0,0,0,USD,3522,MSP,0,5,End User,Customer,2/10/2022,2/10/2022
001j000000k1xvc,001j000000k1xvcAAA,0054w00000AWUTxAAP,AUM,0,0,0,0,0,USD,4818,MSP,0,12,End User,Customer,2/1/2022,2/10/2022
001j000000k1xvq,001j000000k1xvqAAA,0054w00000AWViUAAX,AUM,0,0,0,0,0,USD,11770,MSP,0,50,End User,Customer,1/19/2022,2/10/2022
001j000000k1xvx,001j000000k1xvxAAA,0053a00000K4gJZAAZ,AMA,0,0,0,0,0,USD,10139,MSP,0,4,End User,Customer,1/19/2022,2/10/2022
001j000000k1xwA,001j000000k1xwAAAQ,005f100000HIKqoAAH,AMA,0,0,0,0,1,USD,8223,MSP,1,82,End User,Customer,1/31/2022,2/10/2022
001j000000k1xwE,001j000000k1xwEAAQ,0054w00000AWOe1AAH,AMA,0,0,2,1,0,USD,6782,MSP,0,30,Reseller,Partner,2/22/2022,2/10/2022
001j000000k1xwL,001j000000k1xwLAAQ,005j000000Ec0QcAAJ,AMA,0,0,0,0,0,USD,7720,MSP,1,50,End User,Customer,3/22/2022,2/10/2022
001j000000k1xwU,001j000000k1xwUAAQ,0053a00000POk5iAAD,AUM,0,0,0,0,0,USD,3967,MSP,1,20,End User,Customer,5/3/2022,2/10/2022
001j000000k1xwd,001j000000k1xwdAAA,0054w00000AQyUyAAL,AMA,0,0,0,0,0,USD,11890,MSP,0,30,End User,Customer,2/10/2022,2/10/2022
001j000000k1xwi,001j000000k1xwiAAA,0054w00000AR0oCAAT,AUM,0,0,0,0,0,USD,7292,MSP,0,41,Partner Account Record Type,Customer,2/9/2022,2/10/2022
001j000000k1xwl,001j000000k1xwlAAA,0053a00000K46dKAAR,AMA,0,0,0,0,0,AUD,7374,MSP,1,23,End User,Customer,2/7/2022,2/10/2022
001j000000k1xwt,001j000000k1xwtAAA,0054w00000AR29zAAD,AMA,0,0,0,0,0,USD,5076,MSP,1,29,Reseller,Customer,1/19/2022,2/10/2022
001j000000k1xwu,001j000000k1xwuAAA,0054w00000AWYanAAH,AMA,0,0,0,0,0,USD,824,MSP,0,22,End User,Customer,2/10/2022,2/10/2022
001j000000k1xww,001j000000k1xwwAAA,0054w00000AR2AxAAL,AMA,0,0,0,0,1,USD,341,MSP,0,68,End User,Customer,2/7/2022,2/10/2022
001j000000k1xwy,001j000000k1xwyAAA,0053a00000Pe80WAAR,AMA,0,0,0,0,1,USD,655,MSP,0,108,End User,Customer,2/10/2022,2/10/2022
001j000000k1xx0,001j000000k1xx0AAA,0053a00000Pe80WAAR,AMA,0,0,0,0,1,USD,1009,MSP,1,180,End User,Customer,2/9/2022,2/10/2022
001j000000k1xx2,001j000000k1xx2AAA,0054w00000AR2BgAAL,AMA,0,0,0,0,0,USD,296,MSP,0,65,Reseller,Customer,1/31/2022,2/10/2022
001j000000k1xx3,001j000000k1xx3AAA,0054w00000AWKXpAAP,AUM,0,0,0,0,0,USD,3124,MSP,0,7,End User,Customer,1/31/2022,2/10/2022
001j000000k1xx4,001j000000k1xx4AAA,0053a00000Pehh6AAB,AMA,0,0,0,0,0,USD,8462,MSP,1,378,Reseller,Customer,2/15/2022,2/10/2022
001j000000k1xxE,001j000000k1xxEAAQ,0054w00000AWM1RAAX,AUM,0,0,0,0,0,GBP,1282,MSP,0,22,End User,Customer,2/10/2022,2/10/2022
001j000000k1xxI,001j000000k1xxIAAQ,0053a00000Q9TB8AAN,AMA,0,0,0,0,0,USD,8868,MSP,0,20,Reseller,Customer,1/31/2022,2/10/2022
001j000000k1xxJ,001j000000k1xxJAAQ,0053a00000Oc4rxAAB,AMA,0,0,0,0,0,USD,10957,MSP,0,24,Reseller,Partner,2/3/2022,2/10/2022
001j000000k1xxK,001j000000k1xxKAAQ,0054w00000AWYqCAAX,AUM,0,0,0,0,0,AUD,9535,MSP,0,54,End User,Customer,2/9/2022,2/10/2022
001j000000k1xxO,001j000000k1xxOAAQ,005j000000C2EikAAF,AMA,0,0,0,0,1,EUR,2366,MSP,0,33,Reseller,Customer,2/10/2022,2/10/2022
001j000000k1xxS,001j000000k1xxSAAQ,0054w00000AR0kPAAT,AUM,0,0,0,0,0,GBP,2365,MSP,0,16,End User,Customer,3/16/2022,2/9/2022
001j000000k1xxV,001j000000k1xxVAAQ,0054w00000AWNcYAAX,AMA,0,0,0,0,0,USD,389,MSP,0,48,End User,Customer,2/11/2022,2/10/2022
001j000000k1xxa,001j000000k1xxaAAA,0053a00000PejUTAAZ,AMA,0,0,0,0,0,USD,2694,MSP,0,111,End User,Customer,2/10/2022,2/10/2022
001j000000k1xxb,001j000000k1xxbAAA,0053a00000K4gJzAAJ,AMA,0,0,0,0,0,USD,6691,MSP,0,45,End User,Customer,2/10/2022,2/10/2022
001j000000k1xxl,001j000000k1xxlAAA,0053a00000K4glZAAR,AUM,0,0,0,0,0,USD,1889,MSP,0,23,End User,Customer,4/20/2022,2/10/2022
001j000000k1xxn,001j000000k1xxnAAA,0053a00000PeLNEAA3,AUM,0,0,0,0,0,USD,6328,MSP,1,21,End User,Customer,2/7/2022,2/10/2022
001j000000k1xxp,001j000000k1xxpAAA,0053a00000K45ZlAAJ,,0,0,0,0,0,EUR,594750002561174,MSP,0,0,Reseller,Customer,5/4/2021,2/9/2022
001j000000k1xy1,001j000000k1xy1AAA,0053a00000OnYJTAA3,AUM,0,0,0,0,0,EUR,2584,MSP,0,17,End User,Customer,1/18/2022,2/10/2022
001j000000k1xz9,001j000000k1xz9AAA,0053a00000K46dKAAR,AMA,0,0,0,0,0,USD,1412,MSP,0,87,Reseller,Customer,2/9/2022,2/10/2022
001j000000k1xzF,001j000000k1xzFAAQ,0053a00000Pe80WAAR,AMA,0,0,1,1,1,USD,1432,MSP,1,232,End User,Customer,2/9/2022,2/10/2022
001j000000k1xzG,001j000000k1xzGAAQ,0054w00000AR1iZAAT,AMA,0,0,0,0,0,NZD,2861,MSP,0,27,End User,Customer,2/8/2022,2/9/2022
001j000000k1xzM,001j000000k1xzMAAQ,005f100000H9wgZAAR,AMA,0,0,0,0,0,EUR,876303408824481,MSP,0,19,End User,Customer,1/18/2022,2/9/2022
001j000000k1xzO,001j000000k1xzOAAQ,0054w00000AWViAAAX,AUM,0,0,0,0,0,USD,527,MSP,0,33,End User,Customer,2/16/2022,2/10/2022
001j000000k1xzS,001j000000k1xzSAAQ,005j000000C0Vd6AAF,AUM,0,0,0,0,0,EUR,2354590851530975,MSP,0,8,End User,Prospect,10/27/2021,11/13/2021
001j000000k1xzk,001j000000k1xzkAAA,005j000000C2EikAAF,AMA,0,0,0,0,0,EUR,910778140770516,MSP,0,40,End User,Customer,2/7/2022,2/9/2022
001j000000k1xzx,001j000000k1xzxAAA,0054w00000AWNrTAAX,AUM,0,0,0,0,0,AUD,2151,MSP,0,38,End User,Customer,2/2/2022,2/10/2022
001j000000k1y0B,001j000000k1y0BAAQ,0054w00000AWX1NAAX,AUM,0,0,0,0,0,USD,161,MSP,0,109,Reseller,Customer,2/7/2022,2/10/2022
001j000000k1y0O,001j000000k1y0OAAQ,005j000000C0Vd6AAF,AUM,0,0,0,0,0,ZAR,2254,MSP,0,9,End User,Customer,12/11/2020,8/19/2021
001j000000k1y0Q,001j000000k1y0QAAQ,005f100000HIKqoAAH,AMA,0,0,2,1,0,USD,8832,MSP,1,57,End User,Partner,10/11/2022,2/10/2022
001j000000k1y0a,001j000000k1y0aAAA,005j000000C0Vd6AAF,AUM,0,0,0,0,0,EUR,1667734763487454,MSP,0,1,End User,Customer,2/13/2017,8/20/2021
001j000000k1y0e,001j000000k1y0eAAA,0053a00000KDkyMAAT,AMA,0,0,0,0,0,GBP,272247107600545,MSP,0,44,End User,Customer,2/8/2022,2/9/2022
001j000000k1y0n,001j000000k1y0nAAA,0054w00000AR3YgAAL,AMA,0,0,0,0,0,USD,3293,MSP,0,25,End User,Customer,1/19/2022,2/10/2022
001j000000k1y0r,001j000000k1y0rAAA,0054w00000AWTxXAAX,AUM,0,0,0,0,0,USD,4260,MSP,0,16,End User,Customer,2/9/2022,2/10/2022
001j000000k1y0u,001j000000k1y0uAAA,0054w00000AR29zAAD,AMA,0,0,0,0,0,CAD,2540,MSP,1,22,End User,Customer,1/19/2022,2/10/2022
001j000000k1y10,001j000000k1y10AAA,0053a00000PejUTAAZ,AMA,0,0,0,0,1,USD,9030,MSP,0,67,End User,Customer,2/9/2022,2/10/2022
001j000000k1y15,001j000000k1y15AAA,0053a00000Q8TwHAAV,AMA,0,0,0,0,0,USD,11318,General Business,0,20,End User,Customer,1/19/2022,2/10/2022
001j000000k1y1C,001j000000k1y1CAAQ,0054w00000AWYcjAAH,AMA,0,0,0,0,1,USD,5585,MSP,0,17,Partner Account Record Type,Customer,2/10/2022,2/10/2022
001j000000k1y1N,001j000000k1y1NAAQ,0054w00000AR0kAAAT,AMA,0,0,2,1,0,USD,10885,MSP,0,29,Partner Account Record Type,Customer,2/9/2022,2/10/2022
001j000000k1y1X,001j000000k1y1XAAQ,0054w00000AWKzFAAX,AUM,0,0,0,0,1,USD,9357,General Business,0,16,End User,Customer,1/24/2022,2/10/2022
001j000000k1y1l,001j000000k1y1lAAA,0054w00000AR3YCAA1,AUM,0,0,0,0,0,USD,3057,MSP,0,16,End User,Customer,2/10/2022,2/10/2022
001j000000k1y1n,001j000000k1y1nAAA,0053a00000Pe80lAAB,AMA,0,0,0,0,0,USD,8144,MSP,0,48,End User,Customer,2/8/2022,2/10/2022
001j000000k1y1o,001j000000k1y1oAAA,0054w00000AQzJDAA1,AMA,0,0,0,0,0,USD,10972,General Business,0,14,End User,Customer,2/2/2022,2/10/2022
001j000000k1y1r,001j000000k1y1rAAA,0054w00000AR0kPAAT,AUM,0,0,0,0,0,GBP,747231746670751,MSP,0,58,End User,Customer,2/8/2022,2/9/2022
001j000000k1y1x,001j000000k1y1xAAA,0054w00000AWX2QAAX,AMA,0,0,0,0,0,USD,6970,MSP,1,19,End User,Customer,1/31/2022,2/10/2022
001j000000k1y1y,001j000000k1y1yAAA,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,849,MSP,0,3,End User,Customer,8/25/2021,8/25/2021
001j000000k1y24,001j000000k1y24AAA,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,1801,MSP,0,12,End User,Prospect,9/1/2021,8/19/2021
001j000000k1y2L,001j000000k1y2LAAQ,0053a00000POk5iAAD,AUM,0,0,0,0,0,USD,6993,MSP,0,9,End User,Customer,1/19/2022,2/10/2022
001j000000k1y2N,001j000000k1y2NAAQ,0054w00000AWNrTAAX,AUM,0,0,0,0,0,AUD,5643,MSP,0,11,End User,Customer,1/24/2022,2/10/2022
001j000000k1y2l,001j000000k1y2lAAA,0053a00000Q8TwqAAF,AUM,0,0,0,0,0,USD,1499,MSP,0,21,End User,Customer,1/21/2022,2/10/2022
001j000000k1y3B,001j000000k1y3BAAQ,005f100000HI8ajAAD,AMA,0,0,0,0,0,USD,8574,MSP,0,49,End User,Customer,9/16/2022,2/10/2022
